id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game.id,game.date,game.home_team_id,game.home_team_score,game.period,game.postseason,game.season,game.status,game.time,game.visitor_team_id,game.visitor_team_score,player.id,player.first_name,player.height_feet,player.height_inches,player.last_name,player.position,player.team_id,player.weight_pounds,team.id,team.abbreviation,team.city,team.conference,team.division,team.full_name,team.name
364562,,,,,,,,,,,,,,,,,,,,15501,2003-11-17T00:00:00.000Z,7,105,4,False,2003,Final, ,25,98,1371,Ruben,,,Boumtje-Boumtje,,25,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
364623,,,,,,,,,,,,,,,,,,,,17258,2003-11-24T00:00:00.000Z,2,88,4,False,2003,Final, ,20,94,1215,Jumaine,,,Jones,,23,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
364758,,,,,,,,,,,,,,,,,,,,16844,2003-11-18T00:00:00.000Z,9,106,4,False,2003,Final, ,14,96,1495,Darko,,,Milicic,,9,,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
364878,,,,,,,,,,,,,,,,,,,,16961,2003-11-19T00:00:00.000Z,30,106,4,False,2003,Final, ,6,95,1109,Brevin,,,Knight,,6,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
364879,,,,,,,,,,,,,,,,,,,,16961,2003-11-19T00:00:00.000Z,30,106,4,False,2003,Final, ,6,95,740,Christian,,,Laettner,,18,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
364953,,,,,,,,,,,,,,,,,,,,16163,2003-11-19T00:00:00.000Z,11,85,4,False,2003,Final, ,10,83,968,John,,,Amaechi,,6,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
365015,,,,,,,,,,,,,,,,,,,,16412,2003-11-19T00:00:00.000Z,8,94,4,False,2003,Final, ,17,86,1286,Joel,,,Przybilla,,17,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
365026,,,,,,,,,,,,,,,,,,,,16412,2003-11-19T00:00:00.000Z,8,94,4,False,2003,Final, ,17,86,342,Nene,6.0,11.0,,C-F,1,250.0,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
365146,,,,,,,,,,,,,,,,,,,,17353,2003-11-20T00:00:00.000Z,7,95,4,False,2003,Final, ,27,92,1471,Marquis,,,Daniels,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
365206,,,,,,,,,,,,,,,,,,,,16292,2003-11-21T00:00:00.000Z,9,94,4,False,2003,Final, ,20,85,1119,Keith,,,Van Horn,,3,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
365387,,,,,,,,,,,,,,,,,,,,17255,2003-11-21T00:00:00.000Z,23,87,4,False,2003,Final, ,2,85,907,Glenn,,,Robinson,,17,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
365390,,,,,,,,,,,,,,,,,,,,15504,2003-11-21T00:00:00.000Z,29,99,4,False,2003,Final, ,17,90,1437,Marcus,,,Haislip,,17,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
365585,,,,,,,,,,,,,,,,,,,,16414,2003-11-22T00:00:00.000Z,24,100,4,False,2003,Final, ,16,98,1439,Caron,,,Butler,F,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
365719,,,,,,,,,,,,,,,,,,,,16594,2003-11-23T00:00:00.000Z,10,78,4,False,2003,Final, ,25,72,1371,Ruben,,,Boumtje-Boumtje,,25,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
365776,,,,,,,,,,,,,,,,,,,,17358,2003-11-24T00:00:00.000Z,22,78,4,False,2003,Final, ,12,89,1345,Primoz,,,Brezec,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
365908,,,,,,,,,,,,,,,,,,,,17259,2003-11-25T00:00:00.000Z,12,98,4,False,2003,Final, ,18,75,1118,Scot,,,Pollard,,9,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
366447,,,,,,,,,,,,,,,,,,,,17262,2003-11-28T00:00:00.000Z,22,86,4,False,2003,Final, ,28,87,1402,Mengke,,,Bateer,,8,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
366448,,,,,,,,,,,,,,,,,,,,17262,2003-11-28T00:00:00.000Z,22,86,4,False,2003,Final, ,28,87,1125,Rick,,,Brunson,,25,,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
366484,,,,,,,,,,,,,,,,,,,,16965,2003-11-28T00:00:00.000Z,8,113,4,False,2003,Final, ,7,103,1228,Ryan,,,Bowen,,8,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
366485,,,,,,,,,,,,,,,,,,,,16965,2003-11-28T00:00:00.000Z,8,113,4,False,2003,Final, ,7,103,1430,Nikoloz,,,Tskitishvili,,8,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
366553,,,,,,,,,,,,,,,,,,,,16966,2003-11-29T00:00:00.000Z,16,78,4,False,2003,Final, ,28,66,1439,Caron,,,Butler,F,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
366554,,,,,,,,,,,,,,,,,,,,16966,2003-11-29T00:00:00.000Z,16,78,4,False,2003,Final, ,28,66,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
366615,,,,,,,,,,,,,,,,,,,,15511,2003-11-29T00:00:00.000Z,23,98,4,False,2003,Final, ,1,86,1106,Chris,,,Crawford,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
366686,,,,,,,,,,,,,,,,,,,,17070,2003-12-03T00:00:00.000Z,9,87,4,False,2003,Final, ,16,73,1439,Caron,,,Butler,F,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
366879,,,,,,,,,,,,,,,,,,,,17541,2003-12-01T00:00:00.000Z,5,97,4,False,2003,Final, ,17,87,1286,Joel,,,Przybilla,,17,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
366941,,,,,,,,,,,,,,,,,,,,17697,2003-12-01T00:00:00.000Z,24,82,4,False,2003,Final, ,12,89,1452,Robert,,,Archibald,,15,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
367204,,,,,,,,,,,,,,,,,,,,17543,2003-12-03T00:00:00.000Z,24,79,4,False,2003,Final, ,18,92,1452,Robert,,,Archibald,,15,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
367336,,,,,,,,,,,,,,,,,,,,17802,2003-12-05T00:00:00.000Z,2,106,4,False,2003,Final, ,24,110,1452,Robert,,,Archibald,,15,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
367337,,,,,,,,,,,,,,,,,,,,17802,2003-12-05T00:00:00.000Z,2,106,4,False,2003,Final, ,24,110,2932,Scott,,,Williams,,5,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
367466,,,,,,,,,,,,,,,,,,,,17803,2003-12-05T00:00:00.000Z,15,92,4,False,2003,Final, ,30,77,1308,Jake,,,Tsakalidis,,24,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
367667,,,,,,,,,,,,,,,,,,,,15516,2003-12-05T00:00:00.000Z,19,74,4,False,2003,Final, ,11,83,673,Stacey,,,Augmon,,1,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
367737,,,,,,,,,,,,,,,,,,,,17954,2003-12-06T00:00:00.000Z,11,86,4,False,2003,Final, ,9,80,968,John,,,Amaechi,,6,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
367880,,,,,,,,,,,,,,,,,,,,15518,2003-12-07T00:00:00.000Z,15,93,4,False,2003,Final, ,25,79,1514,Dahntay,,,Jones,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
367881,,,,,,,,,,,,,,,,,,,,15518,2003-12-07T00:00:00.000Z,15,93,4,False,2003,Final, ,25,79,1308,Jake,,,Tsakalidis,,24,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
368063,,,,,,,,,,,,,,,,,,,,17956,2003-12-08T00:00:00.000Z,5,82,4,False,2003,Final, ,27,96,1292,Marcus,,,Fizer,,5,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
368323,,,,,,,,,,,,,,,,,,,,17372,2003-12-09T00:00:00.000Z,16,92,4,False,2003,Final, ,24,72,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
368456,,,,,,,,,,,,,,,,,,,,12773,2003-12-10T00:00:00.000Z,15,103,4,False,2003,Final, ,1,90,1106,Chris,,,Crawford,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
368518,,,,,,,,,,,,,,,,,,,,15521,2003-12-10T00:00:00.000Z,30,91,4,False,2003,Final, ,22,95,821,Mitchell,,,Butler,,30,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
368584,,,,,,,,,,,,,,,,,,,,17704,2003-12-12T00:00:00.000Z,16,91,4,False,2003,Final, ,15,88,1440,Rasual,,,Butler,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
368585,,,,,,,,,,,,,,,,,,,,17704,2003-12-12T00:00:00.000Z,16,91,4,False,2003,Final, ,15,88,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
368778,,,,,,,,,,,,,,,,,,,,16607,2003-12-12T00:00:00.000Z,22,95,4,False,2003,Final, ,3,99,1507,Keith,,,Bogans,,22,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
368836,,,,,,,,,,,,,,,,,,,,16618,2003-12-26T00:00:00.000Z,10,98,4,False,2003,Final, ,26,91,1123,Lawrence,,,Funderburke,,26,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
368904,,,,,,,,,,,,,,,,,,,,17076,2003-12-13T00:00:00.000Z,20,95,4,False,2003,Final, ,8,88,1045,Othella,,,Harrington,,11,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
368966,,,,,,,,,,,,,,,,,,,,12777,2003-12-13T00:00:00.000Z,27,86,4,False,2003,Final, ,11,73,968,John,,,Amaechi,,6,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
369027,,,,,,,,,,,,,,,,,,,,16608,2003-12-13T00:00:00.000Z,15,110,4,False,2003,Final, ,3,63,1161,Jason,,,Williams,G,26,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
369094,,,,,,,,,,,,,,,,,,,,17552,2003-12-14T00:00:00.000Z,21,108,4,False,2003,Final, ,17,102,1437,Marcus,,,Haislip,,17,,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
369169,,,,,,,,,,,,,,,,,,,,17553,2003-12-15T00:00:00.000Z,2,95,4,False,2003,Final, ,18,116,1300,Mark,,,Madsen,,14,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
369179,,,,,,,,,,,,,,,,,,,,17553,2003-12-15T00:00:00.000Z,2,95,4,False,2003,Final, ,18,116,1155,Ricky,,,Davis,,4,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
369229,,,,,,,,,,,,,,,,,,,,17078,2003-12-15T00:00:00.000Z,27,78,4,False,2003,Final, ,15,67,1049,Malik,,,Rose,,4,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
369362,,,,,,,,,,,,,,,,,,,,16611,2003-12-16T00:00:00.000Z,18,92,4,False,2003,Final, ,11,75,968,John,,,Amaechi,,6,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
369492,,,,,,,,,,,,,,,,,,,,17554,2003-12-16T00:00:00.000Z,20,86,4,False,2003,Final, ,10,104,1045,Othella,,,Harrington,,11,,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
369620,,,,,,,,,,,,,,,,,,,,17378,2003-12-17T00:00:00.000Z,1,85,4,False,2003,Final, ,10,98,561,Avery,,,Johnson,,8,,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
369679,,,,,,,,,,,,,,,,,,,,17090,2003-12-28T00:00:00.000Z,27,89,4,False,2003,Final, ,17,74,1096,Ron,,,Mercer,G,2,,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
369750,,,,,,,,,,,,,,,,,,,,13235,2003-12-17T00:00:00.000Z,13,93,4,False,2003,Final, ,17,83,508,Glen,,,Rice,,16,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
369880,,,,,,,,,,,,,,,,,,,,13497,2003-12-25T00:00:00.000Z,14,87,4,False,2003,Final, ,11,99,1446,Bostjan,,,Nachbar,,11,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
370014,,,,,,,,,,,,,,,,,,,,17558,2003-12-20T00:00:00.000Z,18,102,4,False,2003,Final, ,12,80,697,Kenny,,,Anderson,,3,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
370138,,,,,,,,,,,,,,,,,,,,17379,2003-12-19T00:00:00.000Z,22,119,4,False,2003,Final, ,10,93,1324,Donnell,,,Harvey,,7,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
370198,,,,,,,,,,,,,,,,,,,,17381,2003-12-21T00:00:00.000Z,14,107,4,False,2003,Final, ,24,101,1452,Robert,,,Archibald,,15,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
370266,,,,,,,,,,,,,,,,,,,,17712,2003-12-20T00:00:00.000Z,19,94,4,False,2003,Final, ,15,89,1502,Troy,,,Bell,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
370361,,,,,,,,,,,,,,,,,,,,17388,2003-12-30T00:00:00.000Z,20,102,4,False,2003,Final, ,16,73,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
370528,,,,,,,,,,,,,,,,,,,,15531,2003-12-22T00:00:00.000Z,5,80,4,False,2003,Final, ,29,92,1376,Eddy,,,Curry,,5,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
370724,,,,,,,,,,,,,,,,,,,,17718,2003-12-29T00:00:00.000Z,29,106,4,False,2003,Final, ,23,97,1320,Zendon,,,Hamilton,,13,,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
370798,,,,,,,,,,,,,,,,,,,,15532,2003-12-23T00:00:00.000Z,1,93,4,False,2003,Final, ,2,88,1513,Kendrick,,,Perkins,,2,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
370799,,,,,,,,,,,,,,,,,,,,15532,2003-12-23T00:00:00.000Z,1,93,4,False,2003,Final, ,2,88,1120,Michael,,,Stewart,,26,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
371006,,,,,,,,,,,,,,,,,,,,17088,2003-12-26T00:00:00.000Z,19,109,4,False,2003,Final, ,1,79,843,George,,,Lynch,,14,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
371052,,,,,,,,,,,,,,,,,,,,17384,2003-12-26T00:00:00.000Z,29,97,4,False,2003,Final, ,28,94,943,Greg,,,Ostertag,,29,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
371385,,,,,,,,,,,,,,,,,,,,17717,2003-12-28T00:00:00.000Z,13,88,4,False,2003,Final, ,28,94,1296,Keyon,,,Dooling,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
371446,,,,,,,,,,,,,,,,,,,,17563,2003-12-28T00:00:00.000Z,26,98,4,False,2003,Final, ,29,89,1483,Ben,,,Handlogten,,29,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
371456,,,,,,,,,,,,,,,,,,,,17563,2003-12-28T00:00:00.000Z,26,98,4,False,2003,Final, ,29,89,1123,Lawrence,,,Funderburke,,26,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
371514,,,,,,,,,,,,,,,,,,,,17091,2003-12-29T00:00:00.000Z,5,83,4,False,2003,Final, ,16,90,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
371644,,,,,,,,,,,,,,,,,,,,12790,2004-01-02T00:00:00.000Z,3,97,4,False,2003,Final, ,6,82,855,Aaron,,,Williams,,29,,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
371773,,,,,,,,,,,,,,,,,,,,15537,2003-12-30T00:00:00.000Z,18,98,4,False,2003,Final, ,5,93,1125,Rick,,,Brunson,,25,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
371841,,,,,,,,,,,,,,,,,,,,17092,2003-12-30T00:00:00.000Z,15,99,4,False,2003,Final, ,21,105,1308,Jake,,,Tsakalidis,,24,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
371972,,,,,,,,,,,,,,,,,,,,12788,2003-12-31T00:00:00.000Z,2,94,4,False,2003,Final, ,19,96,1182,Bryce,,,Drew,,11,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
371973,,,,,,,,,,,,,,,,,,,,12788,2003-12-31T00:00:00.000Z,2,94,4,False,2003,Final, ,19,96,758,Sean,,,Rooks,,7,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
372295,,,,,,,,,,,,,,,,,,,,17096,2004-01-03T00:00:00.000Z,13,109,4,False,2003,Final, ,26,116,508,Glen,,,Rice,,16,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
372492,,,,,,,,,,,,,,,,,,,,13998,2004-01-04T00:00:00.000Z,30,94,4,False,2003,Final, ,17,100,1419,Juan,,,Dixon,,30,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
372564,,,,,,,,,,,,,,,,,,,,13997,2004-01-04T00:00:00.000Z,13,101,4,False,2003,Final, ,14,98,1312,Eddie,,,House,,16,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
372647,,,,,,,,,,,,,,,,,,,,13999,2004-01-05T00:00:00.000Z,5,87,4,False,2003,Final, ,24,82,878,Howard,,,Eisley,,18,,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
372764,,,,,,,,,,,,,,,,,,,,14159,2004-01-05T00:00:00.000Z,29,108,4,False,2003,Final, ,7,94,1159,Matt,,,Harpring,,22,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
372765,,,,,,,,,,,,,,,,,,,,14159,2004-01-05T00:00:00.000Z,29,108,4,False,2003,Final, ,7,94,1248,Michael,,,Ruffin,,5,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
373014,,,,,,,,,,,,,,,,,,,,12795,2004-01-07T00:00:00.000Z,7,105,4,False,2003,Final, ,10,99,1330,Mamadou,,,N'diaye,,28,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
373143,,,,,,,,,,,,,,,,,,,,17398,2004-01-11T00:00:00.000Z,13,107,4,False,2003,Final, ,15,108,1514,Dahntay,,,Jones,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
373281,,,,,,,,,,,,,,,,,,,,14162,2004-01-09T00:00:00.000Z,28,68,4,False,2003,Final, ,13,78,1388,Predrag,,,Drobnjak,,21,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
373341,,,,,,,,,,,,,,,,,,,,13332,2004-01-09T00:00:00.000Z,19,84,4,False,2003,Final, ,27,94,1182,Bryce,,,Drew,,11,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
373409,,,,,,,,,,,,,,,,,,,,12797,2004-01-09T00:00:00.000Z,5,78,4,False,2003,Final, ,25,87,1125,Rick,,,Brunson,,25,,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
373471,,,,,,,,,,,,,,,,,,,,14007,2004-01-09T00:00:00.000Z,2,107,4,False,2003,Final, ,6,82,810,Vin,,,Baker,,17,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
373481,,,,,,,,,,,,,,,,,,,,15792,2004-01-24T00:00:00.000Z,21,102,4,False,2003,Final, ,13,97,1296,Keyon,,,Dooling,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
373534,,,,,,,,,,,,,,,,,,,,13739,2004-01-10T00:00:00.000Z,5,89,4,False,2003,Final, ,19,84,1182,Bryce,,,Drew,,11,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
373535,,,,,,,,,,,,,,,,,,,,13739,2004-01-10T00:00:00.000Z,5,89,4,False,2003,Final, ,19,84,758,Sean,,,Rooks,,7,,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
373665,,,,,,,,,,,,,,,,,,,,14409,2004-01-10T00:00:00.000Z,18,83,4,False,2003,Final, ,16,77,1478,Ndudi,,,Ebi,,18,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
373793,,,,,,,,,,,,,,,,,,,,14411,2004-01-12T00:00:00.000Z,10,113,4,False,2003,Final, ,15,115,1514,Dahntay,,,Jones,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
373864,,,,,,,,,,,,,,,,,,,,13740,2004-01-13T00:00:00.000Z,26,90,4,False,2003,Final, ,16,86,1440,Rasual,,,Butler,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
374060,,,,,,,,,,,,,,,,,,,,14412,2004-01-13T00:00:00.000Z,13,103,4,False,2003,Final, ,25,96,1519,Slavko,,,Vranes,,25,,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
374131,,,,,,,,,,,,,,,,,,,,14164,2004-01-14T00:00:00.000Z,27,93,4,False,2003,Final, ,18,100,1478,Ndudi,,,Ebi,,18,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
374193,,,,,,,,,,,,,,,,,,,,16633,2004-01-14T00:00:00.000Z,14,97,4,False,2003,Final, ,8,71,735,Shaquille,,,O'Neal,,22,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
374262,,,,,,,,,,,,,,,,,,,,13741,2004-01-14T00:00:00.000Z,2,80,4,False,2003,Final, ,11,95,810,Vin,,,Baker,,17,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
374650,,,,,,,,,,,,,,,,,,,,14166,2004-01-16T00:00:00.000Z,26,103,4,False,2003,Final, ,14,83,1123,Lawrence,,,Funderburke,,26,,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
374683,,,,,,,,,,,,,,,,,,,,16635,2004-01-17T00:00:00.000Z,25,104,4,False,2003,Final, ,7,108,1471,Marquis,,,Daniels,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
374781,,,,,,,,,,,,,,,,,,,,14020,2004-01-17T00:00:00.000Z,3,84,4,False,2003,Final, ,12,90,1386,Jamison,,,Brewer,,12,,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
374851,,,,,,,,,,,,,,,,,,,,14018,2004-01-17T00:00:00.000Z,14,91,4,False,2003,Final, ,13,89,1459,Melvin,,,Ely,,13,,13,LAC,LA,West,Pacific,LA Clippers,Clippers
374913,,,,,,,,,,,,,,,,,,,,12804,2004-01-17T00:00:00.000Z,30,99,4,False,2003,Final, ,21,84,1391,Brendan,,,Haywood,,30,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
374914,,,,,,,,,,,,,,,,,,,,12804,2004-01-17T00:00:00.000Z,30,99,4,False,2003,Final, ,21,84,740,Christian,,,Laettner,,18,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
374990,,,,,,,,,,,,,,,,,,,,13746,2004-01-18T00:00:00.000Z,8,88,4,False,2003,Final, ,16,80,1014,John,,,Wallace,,20,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
375170,,,,,,,,,,,,,,,,,,,,14021,2004-01-19T00:00:00.000Z,18,97,4,False,2003,Final, ,19,90,1478,Ndudi,,,Ebi,,18,,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
375241,,,,,,,,,,,,,,,,,,,,14580,2004-01-19T00:00:00.000Z,1,97,4,False,2003,Final, ,12,100,1448,Dan,,,Dickau,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
375242,,,,,,,,,,,,,,,,,,,,14580,2004-01-19T00:00:00.000Z,1,97,4,False,2003,Final, ,12,100,1480,Travis,,,Hansen,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
375362,,,,,,,,,,,,,,,,,,,,14169,2004-01-20T00:00:00.000Z,29,75,4,False,2003,Final, ,8,96,1352,Andrei,,,Kirilenko,,29,,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
375694,,,,,,,,,,,,,,,,,,,,15370,2004-01-22T00:00:00.000Z,7,106,4,False,2003,Final, ,14,87,1471,Marquis,,,Daniels,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
375823,,,,,,,,,,,,,,,,,,,,15218,2004-01-23T00:00:00.000Z,2,100,4,False,2003,Final, ,30,89,1498,Torraye,,,Braggs,,11,,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
375834,,,,,,,,,,,,,,,,,,,,15218,2004-01-23T00:00:00.000Z,2,100,4,False,2003,Final, ,30,89,1279,Chris,,,Mihm,,6,,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
375949,,,,,,,,,,,,,,,,,,,,15371,2004-01-23T00:00:00.000Z,12,74,4,False,2003,Final, ,11,78,883,Eric,,,Piatkowski,,13,,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
376086,,,,,,,,,,,,,,,,,,,,15625,2004-01-24T00:00:00.000Z,6,95,4,False,2003,Final, ,23,87,1371,Ruben,,,Boumtje-Boumtje,,25,,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
376163,,,,,,,,,,,,,,,,,,,,16039,2004-01-24T00:00:00.000Z,20,77,4,False,2003,Final, ,16,85,1440,Rasual,,,Butler,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
376164,,,,,,,,,,,,,,,,,,,,16039,2004-01-24T00:00:00.000Z,20,77,4,False,2003,Final, ,16,85,577,Bimbo,,,Coles,,16,,16,MIA,Miami,East,Southeast,Miami Heat,Heat
376220,,,,,,,,,,,,,,,,,,,,15626,2004-01-25T00:00:00.000Z,9,82,4,False,2003,Final, ,1,91,1244,Dion,,,Glover,,1,,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
376280,,,,,,,,,,,,,,,,,,,,15793,2004-01-25T00:00:00.000Z,7,108,4,False,2003,Final, ,26,99,1471,Marquis,,,Daniels,,7,,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
376409,,,,,,,,,,,,,,,,,,,,16169,2004-01-26T00:00:00.000Z,6,99,4,False,2003,Final, ,22,98,1507,Keith,,,Bogans,,22,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
376410,,,,,,,,,,,,,,,,,,,,16169,2004-01-26T00:00:00.000Z,6,99,4,False,2003,Final, ,22,98,1491,Reece,,,Gaines,,22,,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
376619,,,,,,,,,,,,,,,,,,,,16302,2004-01-28T00:00:00.000Z,8,115,4,False,2003,Final, ,5,99,993,Voshon,,,Lenard,,16,,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
376668,,,,,,,,,,,,,,,,,,,,16171,2004-01-28T00:00:00.000Z,14,96,4,False,2003,Final, ,21,82,1465,Jamal,,,Sampson,,17,,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
376736,,,,,,,,,,,,,,,,,,,,15632,2004-01-28T00:00:00.000Z,15,76,4,False,2003,Final, ,25,88,1514,Dahntay,,,Jones,,15,,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
